OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,9,2372,באר שבע,שטח פתוח,0,5098859,פנאי/טבע/ספורט,9000,3,0,1,20,0,0,16,5,21,19,1,0,0,12,15,1.765100698258467,202308,12752.415555002733527,5098859.237254754640162
-1,5,618,רמלה,מגורים,3339,359250,מגורים,8500,1,0,1,6,4,3,4,0,7,6,0,0,0,4,5,13.917898646895361,202308,2550.897903392349235,359249.634363111283164
-1,0,1260,רמת רחל,שטח פתוח,0,254532,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202308,2181.696073983162478,254531.960858967766399
-1,17,2616,צופר פארן ספיר צוקים,מגורים,1647,785967807,מגורים,0,1,11,19,54,0,14,47,22,84,34,0,6,0,11,21,0.021629384622750,202308,133931.198281553457491,785967807.060007810592651
-1,19,211,רמת גן,מגורים,802,290613,מגורים,8600,1,0,1,27,4,5,17,6,28,37,3,0,1,22,29,65.379108192537146,202308,2699.138610211749437,290612.712918112229090
-1,104,1902,נהלל גיניגר שריד כפר ברוך גבת יפעת רמת דוד,מגורים,5646,73906781,מגורים,0,1,7,12,236,0,38,194,20,255,221,7,9,1,134,171,1.407178049301554,202308,53201.040292664416484,73906781.058459430932999
-1,15,853,גאולים ינוב תנובות,מגורים,2732,7960676,מגורים,0,1,1,5,23,1,8,19,2,29,28,1,2,1,8,15,1.884262194803444,202308,16733.125200306312763,7960675.558512024581432
-1,50,2209,עפולה,מגורים,5724,652818,מגורים,7700,1,0,5,71,30,14,49,11,76,82,1,1,0,57,70,76.590986893246892,202308,4026.545788818730216,652818.327954050037079
-1,3,1495,אפרת,מגורים,3363,2766608,מגורים,0,1,1,1,6,1,0,6,0,8,7,0,0,0,6,7,1.084360458312325,202308,7330.379364257290945,2766607.705955209676176
-1,42,446,פתח תקווה,מגורים,6096,748247,מגורים,7900,1,1,7,53,13,9,39,13,61,70,7,1,2,51,66,56.131204983355211,202308,4171.127907899455749,748246.897825450403616
-1,1,1097,ירושלים,בית עלמין,0,361443,מוסדי/ציבורי,3000,2,0,0,6,0,0,6,0,6,2,0,0,0,1,2,2.766687820823436,202308,2766.673080319820656,361443.019510012760293
-1,45,48,תל אביב -יפו,מגורים,6012,496542,מגורים,5000,1,0,6,43,9,4,31,12,49,81,14,2,2,16,52,90.626842517547317,202308,3366.050719808914437,496541.628836809890345
-1,1,1739,חיפה,מגורים,1717,299930,מגורים,4000,1,0,0,2,2,0,2,0,2,1,0,0,0,1,1,3.334108231260246,202308,2299.101528756113566,299930.275395413336810
-1,3,2444,באר שבע,שטח פתוח,0,6920100,פנאי/טבע/ספורט,9000,3,0,0,7,0,0,7,0,7,6,0,0,0,5,6,0.433519764962708,202308,11213.724983457635972,6920099.710466628894210
-1,32,690,נתניה,מגורים,7324,1612146,מגורים,7400,1,3,1,41,15,4,31,9,45,49,5,0,1,28,38,19.849323487276500,202308,5171.446614985133237,1612145.624031576327980
-1,13,2062,דייר אל-אסד,מגורים,6051,3495501,מגורים,0,1,1,2,34,1,10,27,0,37,24,0,0,0,15,16,3.719065969811707,202308,10802.451484439221531,3495501.318213556427509
-1,2,1332,בית אל,מגורים,6042,4944241,מגורים,0,1,0,1,1,1,1,1,0,2,3,0,0,1,1,3,0.404511002898145,202308,9416.855568201843198,4944241.283106941729784
-1,33,283,יהוד,מגורים,7940,592589,מגורים,9400,1,0,4,46,13,9,27,14,50,55,8,1,0,26,42,55.687856497098331,202308,4397.239797708462902,592588.798991024144925
-1,1,1974,קריית אתא,שטח פתוח,0,328386,פנאי/טבע/ספורט,6800,3,0,0,2,0,0,2,0,2,2,0,1,0,1,2,3.045199633762394,202308,3060.834658752955420,328385.695608561334666
-1,28,925,רמלה,מגורים,8900,623034,מגורים,8500,1,0,10,45,4,13,34,8,55,54,3,1,3,27,44,44.941356074360563,202308,3700.227653200061923,623034.159309096634388
-1,0,1576,סילת א-דאהר,לא ידוע,0,41653420,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,27779.829763157395064,41653420.002801120281219
-1,2,2537,חצרים,מגורים,832,7561240,מגורים,0,1,0,2,1,0,0,2,1,3,3,1,0,0,2,3,0.264506877766549,202308,14104.998882891264657,7561240.058813051320612
-1,63,543,ראשון לציון,מגורים,16383,727958,מגורים,8300,1,1,12,69,36,10,49,22,82,102,10,0,2,57,79,86.543481062294447,202308,4831.802538316905157,727957.775983753963374
-1,12,2155,בוקעאתא,מגורים,6528,22741633,מגורים,4001,1,0,3,28,0,7,22,2,31,22,0,0,1,14,17,0.527666603326993,202308,23315.352608991590387,22741632.546647358685732
-1,22,1169,ירושלים,מגורים,11374,407267,מגורים,3000,1,0,5,20,14,7,16,1,25,35,3,0,1,22,33,54.018629966741862,202308,2777.405345782152835,407266.900577540334780
-1,4,376,רעננה,מגורים,3411,250400,מגורים,8700,1,0,1,3,2,0,3,1,4,5,0,0,1,3,4,15.974449463825206,202308,2051.503477983484572,250399.865676633431576
-1,0,1811,כפר ביאליק,מגורים,844,830205,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,5398.028103324939366,830205.409453844302334
-1,28,1018,אור יהודה,בסיס צבאי,0,557641,מוסדי/ציבורי,2400,2,2,7,30,1,6,28,5,39,55,8,1,4,23,37,50.211492646174840,202308,3590.693401122055548,557641.259488290990703
-1,1,2390,באר שבע,תעשיה,0,972637,תעשיה/מסחר/מתקנים,9000,4,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.028132625066948,202308,4044.812164471074084,972637.163357095327228
-1,23,636,כפר סבא,מגורים,3494,256794,מגורים,6900,1,1,5,35,4,3,32,6,41,44,5,1,1,26,39,89.565963250379369,202308,2144.690528071925200,256793.978039448818890
-1,36,1278,ירושלים,מגורים,5559,486727,מגורים,3000,1,0,8,32,17,7,23,9,40,60,6,2,3,31,48,73.963412129001156,202308,3136.923427089756842,486727.139321420690976
-1,4,229,אור יהודה,מגורים,1322,227806,מגורים,2400,1,0,1,4,3,0,2,2,5,5,1,1,0,1,3,17.558832110693317,202308,1979.668060291643314,227805.583810098760296
-1,2,1904,מגדל העמק,מגורים,6093,1049392,מגורים,874,1,0,0,4,1,2,2,0,4,3,0,0,0,3,3,1.905866357241901,202308,5692.787430255621985,1049391.523387991357595
-1,0,871,טירה,מגורים,2224,664004,מגורים,2720,1,,,,,,,,,,,,,,,0.000000000000000,202308,3927.368575702040744,664003.864906193106435
-1,45,2227,אום אל-פחם,מגורים,2085,5127306,מגורים,2710,1,1,7,90,1,33,63,2,98,75,2,5,1,50,63,8.776538435577917,202308,15995.776199237594483,5127306.207374553196132
-1,0,1497,גבעות,מגורים,0,2405740,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,6731.027081818976512,2405739.633367342874408
-1,16,448,פתח תקווה,מגורים,4931,281115,מגורים,7900,1,1,4,19,3,4,18,2,24,27,5,0,2,12,21,56.916183270334422,202308,2440.632657717118491,281115.125446920865215
-1,50,1115,ירושלים,מגורים,6803,282951,מגורים,3000,1,0,9,77,25,25,48,11,86,83,8,1,2,30,59,176.709323589635147,202308,2266.307228694392052,282950.548303342249710
-1,72,66,תל אביב -יפו,מגורים,3494,341046,מגורים,5000,1,0,12,68,22,6,59,12,80,124,27,0,5,34,94,211.115478175854548,202308,2489.946577713067200,341045.576677355624270
-1,12,2462,ירוחם,מגורים,9975,56127625,מגורים,831,1,0,6,31,3,6,29,2,37,24,0,0,0,11,15,0.213798462244510,202308,35567.279827244019543,56127625.400206178426743
-1,7,2064,פארק תעשיות בר לב,תעשיה,0,4852582,תעשיה/מסחר/מתקנים,0,4,0,1,22,0,5,18,0,23,11,0,2,0,6,9,1.442530946792171,202308,13404.969258570012244,4852582.203221533447504
-1,0,1350,א-שרפה מערב,לא ידוע,0,480118,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,3143.409773495270656,480118.377914962649811
-1,36,301,בת ים,מגורים,8400,323976,מגורים,6200,1,0,4,40,20,6,28,10,44,63,5,1,3,41,57,111.119354414090267,202308,2681.334573176037793,323975.964311713934876
-1,0,1976,עין המפרץ,מגורים,1238,1020751,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,4610.028748562305736,1020750.466023886692710
-1,7,943,בית אלעזרי,מגורים,1563,5041479,מגורים,0,1,1,1,9,0,1,8,1,11,14,1,0,0,4,10,1.388481487904508,202308,10091.465157065824314,5041478.810469686985016
-1,11,1594,בידיה,לא ידוע,0,25204345,עתידי/לא ידוע,0,5,3,3,13,0,4,15,0,19,22,2,3,0,9,19,0.436432679153173,202308,23903.971347633636469,25204345.424691177904606
-1,4,2555,נבטים,מגורים,979,7565154,מגורים,0,1,1,1,10,0,4,7,1,12,7,0,0,0,4,6,0.528740035251314,202308,13444.493123024447414,7565154.392174538224936
-1,5,545,ראשון לציון,מגורים,1518,300125,מגורים,8300,1,1,1,4,1,0,5,1,6,9,2,0,1,3,7,16.659703709557892,202308,2251.074365104860590,300125.385611235920805
-1,18,2173,טבריה,מגורים,8071,680850,מגורים,6700,1,0,1,25,5,4,18,4,26,31,2,3,1,12,21,26.437534204319668,202308,3806.931332450719765,680850.182959156343713
-1,2,1187,ירושלים,מגורים,4174,212103,מגורים,3000,1,0,0,2,2,2,0,0,2,2,0,0,0,2,2,9.429382606269922,202308,2577.883420622333688,212102.964055157848634
-1,13,138,הרצלייה,מגורים,3988,242583,מגורים,6400,1,0,0,15,7,2,8,5,15,21,0,1,0,16,19,53.589899641537862,202308,2454.327822100336107,242583.025662612373708
-1,0,1829,קריית אתא,שטח פתוח,0,319694,פנאי/טבע/ספורט,6800,3,,,,,,,,,,,,,,,0.000000000000000,202308,2587.286928891620391,319694.066889403853565
-1,13,780,אשדוד,מגורים,3235,296332,מגורים,70,1,0,2,19,4,3,16,2,21,23,0,0,0,14,20,43.869652656152368,202308,2582.503849555794659,296332.412337366724387
-1,7,2392,באר שבע,תעשיה,0,1213129,תעשיה/מסחר/מתקנים,9000,4,0,2,19,0,5,15,0,21,15,1,0,0,10,13,5.770202398488331,202308,4535.378181003202371,1213129.023313610116020
-1,10,1422,אשתאול מסילת ציון,מגורים,2501,9062938,מגורים,0,1,0,8,14,0,3,16,3,22,20,2,2,0,10,19,1.103394993183642,202308,14964.827381614786646,9062937.625941962003708
-1,4,1024,תע""ש רמת השרון,תעשיה,0,1109646,תעשיה/מסחר/מתקנים,0,4,0,2,4,0,0,4,2,6,11,0,0,1,7,8,3.604753961211246,202308,6926.367843868873024,1109645.774175374303013
-1,57,247,בני ברק,מגורים,16069,372791,מגורים,6100,1,0,10,70,22,24,47,8,80,97,13,8,2,46,83,152.900694842190433,202308,2938.370109233030234,372790.980831251188647
-1,21,1666,יטא,לא ידוע,0,132961693,עתידי/לא ידוע,0,5,1,10,31,2,10,32,0,42,35,2,1,0,17,31,0.157940227489131,202308,59714.419701535829518,132961692.748259007930756
-1,10,873,תל מונד,מגורים,6431,1385515,מגורים,154,1,0,1,14,5,3,8,4,15,17,0,1,0,12,16,7.217534914673670,202308,5714.025203011811755,1385514.599959802813828
-1,13,2245,חריש,מגורים,3785,1645161,מגורים,1247,1,2,6,17,1,3,21,1,25,21,2,3,0,14,21,7.901963942562036,202308,6872.023041846322485,1645160.632786314701661
-1,10,1515,ג'והזם,לא ידוע,0,24787083,עתידי/לא ידוע,0,5,0,2,20,0,4,17,1,22,22,1,0,0,13,22,0.403435933597497,202308,24109.798590242222417,24787083.071229010820389
-1,4,466,באר יעקב,בית חולים,0,899550,מוסדי/ציבורי,2530,2,0,2,10,2,1,10,1,12,9,1,0,0,3,5,4.446667418688770,202308,5023.146007883145103,899550.072755276458338
-1,0,1133,ירושלים,מגורים,6003,361772,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202308,2868.060093931486335,361772.449192766915075
-1,111,84,תל אביב -יפו,מגורים,3620,583852,מגורים,5000,1,4,18,114,34,42,80,12,136,200,39,1,8,83,152,190.116570048790493,202308,3591.711525738035107,583852.317404598463327
-1,8,1775,חיפה,מגורים,2318,215660,מגורים,4000,1,0,0,10,1,0,8,2,10,15,1,0,0,7,9,37.095405833519600,202308,2094.999881095833189,215660.128801479761023
-1,4,2464,קריית גת,מגורים,3526,398615,מגורים,2630,1,0,1,4,2,0,5,0,5,6,1,0,0,3,4,10.034736517521644,202308,2765.620906641410329,398615.349094179400709
-1,12,726,שוהם,מגורים,6620,605602,מגורים,1304,1,0,1,23,0,6,16,2,24,24,1,1,0,15,17,19.814978524903850,202308,3435.596585039757429,605602.473145159659907
-1,17,2082,כרמיאל,תעשיה,0,4810871,תעשיה/מסחר/מתקנים,1139,4,0,2,44,0,14,31,1,46,36,1,0,0,24,32,3.533663474184547,202308,11558.752876291249777,4810871.245718451216817
-1,0,1352,ביה""ס פרינדז,לא ידוע,0,251093,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,2277.485175860760137,251092.760913327656453
-1,31,319,חולון,מגורים,9074,477604,מגורים,6600,1,0,1,45,10,14,27,4,46,63,4,1,3,32,49,64.907360093725131,202308,2776.150018925702170,477603.771825514442753
-1,82,1994,נהרייה,מגורים,6896,818963,מגורים,9100,1,0,11,102,35,27,68,17,113,137,5,4,6,56,87,100.126679714618362,202308,4334.009910579448842,818962.540590748307295
-1,13,945,עיינות,מוסדי,390,6327427,מוסדי/ציבורי,0,2,3,5,30,4,8,29,1,38,33,1,2,0,12,19,2.054547809453567,202308,14135.602613471784935,6327426.375859083607793
-1,61,1612,גני מודיעין,שטח פתוח,0,46724622,פנאי/טבע/ספורט,0,3,2,17,135,4,35,112,7,154,125,4,6,0,76,115,1.305521526170351,202308,35328.948654184692714,46724622.135445684194565
-1,11,2317,אלי-עד חספין אבני איתן גשור נוב רמת מגשימים,מגורים,5088,78687774,מגורים,0,1,0,2,30,0,0,26,3,32,22,0,1,0,16,20,0.139792999495406,202308,44413.583080856333254,78687774.349970415234566
-1,0,563,ראשון לציון,שטח פתוח,0,295401,פנאי/טבע/ספורט,8300,3,,,,,,,,,,,,,,,0.000000000000000,202308,2150.433916870554185,295401.176883766369428
-1,17,1205,הר שלמון מזרח,שטח פתוח,0,5391754,פנאי/טבע/ספורט,0,3,1,7,35,0,16,24,3,43,34,10,0,0,15,26,3.152963125857245,202308,12100.615760747945387,5391753.509764865040779
-1,10,2561,קצר א-סר,מגורים,2302,51158563,מגורים,0,1,0,8,14,0,5,15,1,22,19,1,0,0,16,17,0.195470696508006,202308,40928.603874153901415,51158563.296930827200413
-1,1,156,גליל ים,מגורים,521,1028964,מגורים,0,1,0,0,3,0,1,2,0,3,3,0,0,0,3,3,0.971851445494985,202308,4486.687800383618196,1028963.844871042412706
-1,29,1847,עספיא,מגורים,6242,13127017,מגורים,0,1,1,14,58,3,19,49,5,73,57,7,1,0,31,45,2.209184314805598,202308,21180.165868625623261,13127016.974385822191834
-1,3,798,גדרה,מגורים,4381,736059,מגורים,2550,1,0,0,3,2,2,1,0,3,4,0,0,0,2,3,4.075759383031285,202308,4310.559154003878575,736059.153170321718790
-1,11,2410,באר שבע,מגורים,2409,303060,מגורים,9000,1,0,2,19,2,2,19,0,21,20,1,0,0,17,19,36.296451248171998,202308,2455.316759305986579,303059.930702013021801
-1,0,1424,זנוח,מגורים,505,609473,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,3887.058647672872212,609472.970285161980428
-1,2,391,רעננה,מגורים,3707,320770,מגורים,8700,1,0,0,2,2,1,1,0,2,2,0,0,0,1,1,6.235001439144700,202308,2340.469267665368989,320769.773595169303007
-1,3,1042,קלנסווה,מגורים,6153,778976,מגורים,638,1,0,1,3,2,0,4,0,4,8,0,0,0,7,8,3.851211337336310,202308,4750.174418153228544,778975.687705299933441
-1,61,249,בני ברק,מגורים+ בית חולים,13800,536527,מגורים,6100,1,3,5,66,39,20,44,9,74,89,8,1,3,39,63,113.694287748596167,202308,3617.982209341507314,536526.515165694407187
-1,26,1684,חיפה,מגורים,766,254325,מגורים,4000,1,0,1,47,4,4,39,5,48,48,2,1,1,26,36,102.231469925737656,202308,3381.925971771874629,254324.818168874597177
-1,26,891,נווה ימין,מגורים,1189,4026973,מגורים,0,1,1,5,44,4,7,33,9,50,53,1,3,0,29,41,6.456462163256045,202308,9977.199185463930917,4026973.184783288743347
-1,0,2263,משמרות,מגורים,979,3178799,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,11528.005697320451873,3178799.327301571611315
-1,0,1533,בית ג'אלא,שטח פתוח,0,3935617,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202308,10968.473411401080739,3935617.139169502537698
-1,14,484,לוד,מגורים,7220,597005,מגורים,7000,1,0,4,19,10,4,16,3,23,20,0,0,1,14,16,23.450406065382822,202308,3577.817829728708148,597004.587509749457240
-1,32,1151,ירושלים,מגורים,3822,417264,מגורים,3000,1,0,5,37,11,2,31,7,42,59,4,0,1,20,36,76.690005267486384,202308,4066.780363752927769,417264.282201930822339
-1,12,102,תל אביב -יפו,שטח פתוח,0,407903,פנאי/טבע/ספורט,5000,3,0,3,10,3,2,7,4,13,23,7,0,0,8,19,29.418770436562649,202308,2647.284638557836843,407902.839647097920533
-1,16,1777,חיפה,מגורים,4703,790378,מגורים,4000,1,0,1,22,4,3,19,0,23,28,1,1,0,15,18,20.243487422736241,202308,3634.184543725684307,790377.649160874541849
-1,13,2482,אשקלון,מגורים,5354,973668,מגורים,7100,1,0,2,16,10,4,9,4,18,16,0,0,1,11,12,13.351567150765257,202308,4439.049509745572323,973668.473011791124009
-1,6,728,שוהם,מגורים,4193,1194743,מגורים,1304,1,0,1,5,5,0,4,1,6,7,0,0,0,6,7,5.022001544896407,202308,6271.118116838288188,1194742.762693388620391
-1,0,2100,סח'נין,מגורים,4740,833235,מגורים,7500,1,,,,,,,,,,,,,,,0.000000000000000,202308,4242.580256770234882,833234.656017510686070
-1,0,1370,ביתוניא דרום,לא ידוע,0,2861795,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,8106.533468985018771,2861794.886950447689742
-1,27,321,חולון,מגורים,5897,276015,מגורים,6600,1,1,2,29,12,5,20,7,32,42,9,0,1,13,27,97.820875867542725,202308,2207.989535430431260,276014.703002252324950
-1,0,2012,נווה זיו,מגורים,962,1002941,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,4423.846023329368109,1002940.846020072116517
-1,32,963,פתח תקווה,מגורים,4827,530467,מגורים,7900,1,1,3,46,2,9,37,4,50,64,7,0,7,34,54,60.324259125400374,202308,3706.358446031991662,530466.523152473382652
-1,0,1630,ואדי אל-הרייה,לא ידוע,0,1401710,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,4725.906038384251588,1401709.739408803638071
-1,0,2335,חיפה,תעשיה,0,412382,תעשיה/מסחר/מתקנים,4000,4,,,,,,,,,,,,,,,0.000000000000000,202308,2572.003462812529506,412382.244739675894380
-1,8,581,רחובות,בית עלמין,0,882277,מוסדי/ציבורי,8400,2,0,2,13,2,3,12,0,15,15,0,1,1,9,11,9.067450511708957,202308,3785.722427793382394,882276.665273161488585
-1,1,1223,ירושלים,מגורים,2858,391850,מגורים,3000,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,2.551998801220889,202308,2596.390196636562450,391849.713848452840466
-1,54,2579,כפר ורבורג משואות יצחק עין צורים שפיר זרחיה מרכז שפירא,מגורים,6556,46224259,מגורים,0,1,1,16,118,2,19,100,16,135,116,2,9,0,76,102,1.168217763639846,202308,34301.563581139547750,46224258.593492724001408
-1,3,174,רמת השרון,מגורים,3943,412635,מגורים,2650,1,0,1,2,2,0,2,1,3,4,1,1,0,2,4,7.270355873174157,202308,2850.581740788295519,412634.546689697715919
-1,21,1849,דאלית אל-כרמל,מגורים,4221,30790220,מגורים,0,1,3,10,41,1,11,40,3,54,40,2,0,0,26,33,0.682034759252823,202308,37233.491025526753219,30790219.582071959972382
-1,8,800,יבנה,בסיס צבאי,0,1280782,מוסדי/ציבורי,2660,2,0,3,16,0,2,14,3,19,20,2,3,0,10,15,6.246183675567073,202308,5291.799009729023965,1280782.060779489343986
-1,27,2428,באר שבע,מגורים,16516,879341,מגורים,9000,1,0,8,30,17,15,15,8,38,39,1,0,0,22,27,30.704810086443526,202308,3985.771144605688733,879341.051906416541897
-1,0,1442,מבוא חורון,מגורים,2650,3265710,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,7949.479586581402145,3265710.369500563479960
-1,14,393,רעננה,מגורים,3248,201221,מגורים,8700,1,0,1,20,5,4,14,3,21,22,1,0,0,17,21,69.575179446592216,202308,1825.148828055598642,201221.184211918269284
-1,41,1060,ירושלים,מגורים,7011,626198,מגורים,3000,1,0,5,73,7,15,58,4,78,76,6,2,1,46,61,65.474522895153825,202308,3848.236690682301287,626197.766506133135408
-1,6,11,תל אביב -יפו,מגורים,4872,271770,מגורים,5000,1,0,0,7,1,1,5,1,7,11,1,0,1,4,6,22.077468041532430,202308,2136.251404220234690,271770.294886746909469
-1,15,1702,חיפה,מגורים,5081,287673,מגורים,4000,1,1,1,19,6,2,17,2,21,27,1,1,1,18,25,52.142512334548655,202308,3770.338540001943784,287673.135190712288022
