OID,SUMACCIDEN,CITY,CITYCODE,MUNITYPE,DISTRICT,MUNICIPAL,MUNICODE,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,AreaSQKM,YEARMONTH,Shape_Length,Shape_Area
-1,20,אפיקים,176,מועצה אזורית,צפון,עמק הירדן,5506,0,3,24,0,6,16,5,27,39,1,0,1,18,25,15.148626014698134,1.320251749603876,202308,4977.474871717790847,1320251.749603875679895
-1,8,אשדות יעקב (מאוחד),188,מועצה אזורית,צפון,עמק הירדן,5506,1,0,14,0,3,10,2,15,14,0,0,0,9,13,1.628665084704355,4.911998221815020,202308,13958.608776328392196,4911998.221815019845963
-1,19,אשדות יעקב(איחוד),199,מועצה אזורית,צפון,עמק הירדן,5506,0,3,39,2,13,27,2,42,36,3,4,0,16,30,4.391879839148972,4.326165718523321,202308,10156.570491255688466,4326165.718523321673274
-1,2,בית זרע,143,מועצה אזורית,צפון,עמק הירדן,5506,0,0,4,0,0,3,1,4,4,0,0,0,3,4,0.856567287836584,2.334901213717094,202308,9144.513479259459928,2334901.213717094156891
-1,14,גינוסר,262,מועצה אזורית,צפון,עמק הירדן,5506,0,4,43,2,14,32,0,47,25,0,2,0,13,18,1.268338413872053,11.038063537995377,202308,23677.481759716738452,11038063.537995377555490
-1,14,דגניה א',62,מועצה אזורית,צפון,עמק הירדן,5506,0,0,17,1,1,12,1,17,29,0,4,0,16,21,11.254271967453628,1.243972070382409,202308,6285.512394136956573,1243972.070382409263402
-1,53,דגניה ב',79,מועצה אזורית,צפון,עמק הירדן,5506,0,1,91,4,23,63,5,92,109,4,2,2,59,87,20.793213409482924,2.548908576864262,202308,9339.297775570918020,2548908.576864261645824
-1,15,האון,702,מועצה אזורית,צפון,עמק הירדן,5506,0,2,29,0,9,17,5,31,29,2,0,0,14,18,1.712942329149564,8.756862239166660,202308,17562.561496197358792,8756862.239166660234332
-1,7,חוקוק,374,מועצה אזורית,צפון,עמק הירדן,5506,0,0,9,0,0,9,0,9,9,0,0,0,5,9,0.979246712018492,7.148351803572676,202308,17725.413452166350908,7148351.803572676144540
-1,45,כנרת מושבה,63,מועצה אזורית,צפון,עמק הירדן,5506,1,2,80,4,16,54,8,83,86,5,1,1,65,78,6.423958980478032,7.005026049629503,202308,18262.030108228453173,7005026.049629502929747
-1,21,כפר עבודה,1104,מועצה אזורית,צפון,עמק הירדן,5506,0,2,27,2,5,22,2,29,38,2,1,0,23,31,52.887394770891916,0.397070040809761,202308,3904.068545205735518,397070.040809761092532
-1,4,מסדה,263,מועצה אזורית,צפון,עמק הירדן,5506,0,0,5,0,0,3,1,5,7,0,0,0,6,6,1.127139969496752,3.548805035976082,202308,7645.993426262270987,3548805.035976082086563
-1,47,מעגן,678,מועצה אזורית,צפון,עמק הירדן,5506,1,6,104,2,27,72,12,111,93,4,4,0,58,74,12.338866315824749,3.809101970715245,202308,8565.185970890130193,3809101.970715244766325
-1,15,נווה עובד,1105,מועצה אזורית,צפון,עמק הירדן,5506,0,0,23,1,4,18,1,23,25,1,0,0,20,22,16.589333702160246,0.904195446863952,202308,5793.748688905346171,904195.446863951859996
-1,57,עין גב,273,מועצה אזורית,צפון,עמק הירדן,5506,2,9,89,1,19,70,9,100,98,10,1,0,51,73,4.278681148593981,13.321862045908887,202308,41007.839293477525644,13321862.045908886939287
-1,37,פוריה עילית,1313,מועצה אזורית,צפון,עמק הירדן,5506,0,1,64,2,11,50,2,65,73,1,1,0,38,48,48.535534035567402,0.762328070252322,202308,5082.528994081155361,762328.070252322242595
-1,12,קבוצת כנרת,57,מועצה אזורית,צפון,עמק הירדן,5506,0,1,19,2,3,16,1,20,21,0,1,1,12,19,3.431476972267882,3.497036435616566,202308,13252.885681722609661,3497036.435616565868258
-1,10,רביד,1225,מועצה אזורית,צפון,עמק הירדן,5506,0,1,14,0,0,13,2,15,18,0,1,0,11,13,2.179232158539937,4.588772224571014,202308,10615.382254788248247,4588772.224571013823152
-1,130,שטח כללי,5506,מועצה אזורית,צפון,עמק הירדן,5506,0,11,217,2,33,172,16,228,227,6,8,0,123,162,1.559897264426699,83.338821706170648,202308,192047.576625280780718,83338821.706170648336411
-1,22,שער הגולן,264,מועצה אזורית,צפון,עמק הירדן,5506,0,4,37,1,10,26,4,41,33,1,1,2,17,24,2.910312551987799,7.559325538754791,202308,20947.988094495689438,7559325.538754791021347
-1,5,תל קציר,719,מועצה אזורית,צפון,עמק הירדן,5506,0,0,7,1,2,4,0,7,8,0,0,0,4,5,0.643916552545723,7.764981316651216,202308,16639.398115330426663,7764981.316651215776801
-1,8,בית יוסף,265,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,15,0,3,12,0,15,14,1,2,0,8,12,2.638129639300850,3.032451431052546,202308,7428.729262896788896,3032451.431052546016872
-1,5,גשר,305,מועצה אזורית,צפון,עמק המעיינות,5507,0,1,4,1,0,4,1,5,7,0,0,0,3,6,5.521861853385174,0.905491686094022,202308,6546.087591615009842,905491.686094021541066
-1,4,חמדיה,343,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,4,0,0,3,1,4,7,0,2,0,4,7,5.460889428209788,0.732481412155473,202308,4470.567236812685223,732481.412155473255552
-1,2,טירת צבי,268,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,2,0,0,1,1,2,3,0,0,1,2,3,1.984557869088728,1.007781144179163,202308,4938.847349833193221,1007781.144179163035005
-1,0,ירדנה,2026,מועצה אזורית,צפון,עמק המעיינות,5507,,,,,,,,,,,,,,,0.000000000000000,1.246434846947473,202308,4978.462250748995757,1246434.846947473241016
-1,2,כפר רופין,295,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,2,0,0,2,0,2,4,0,0,0,4,4,1.732737297492274,1.154243059749753,202308,5629.589880347500184,1154243.059749752515927
-1,1,מירב,1282,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,3,0,0,2,1,3,2,0,1,0,1,2,1.024535927683297,0.976051666886121,202308,3972.065496835579779,976051.666886121151038
-1,10,מנחמיה,48,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,15,0,7,8,0,15,17,0,0,0,5,9,5.163244761477279,1.936766599679628,202308,7188.031838431707911,1936766.599679627688602
-1,5,מסילות,298,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,10,0,5,4,1,10,8,0,0,0,3,3,4.939913513318105,1.012163469364373,202308,5642.196642497365247,1012163.469364372547716
-1,5,מעוז חיים,272,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,7,0,1,4,1,7,7,0,1,1,2,6,6.683813220921367,0.748075961241590,202308,3520.750431348670190,748075.961241590091959
-1,17,מעלה גלבוע,1127,מועצה אזורית,צפון,עמק המעיינות,5507,0,2,19,1,0,19,1,21,24,5,1,0,7,15,16.028390771698930,1.060618014755207,202308,7913.820015230930039,1060618.014755207113922
-1,2,נווה אור,590,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,4,0,0,4,0,4,3,0,0,0,2,3,2.888236076654045,0.692464170836393,202308,3499.428503225553413,692464.170836392906494
-1,4,נווה איתן,296,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,5,0,0,5,0,5,5,1,0,1,3,5,5.707811022941350,0.700794049404025,202308,3582.865148370626230,700794.049404025194235
-1,16,ניר דוד,256,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,25,3,4,21,0,25,22,1,1,0,10,17,16.861929134792486,0.948883124350582,202308,5291.204400837826142,948883.124350582016632
-1,5,עין הנציב,383,מועצה אזורית,צפון,עמק המעיינות,5507,0,1,5,0,0,6,0,6,6,0,0,0,3,6,5.316050975543726,0.940547790644276,202308,5407.439415955663208,940547.790644275955856
-1,7,רוויה,2016,מועצה אזורית,צפון,עמק המעיינות,5507,0,1,8,1,4,4,0,9,10,0,1,0,6,9,5.737542353535017,1.220034566836297,202308,4923.402618526291917,1220034.566836296580732
-1,9,רחוב,854,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,14,1,0,12,1,14,15,1,1,0,12,14,7.456888431402446,1.206937730501532,202308,6002.936273705337044,1206937.730501532321796
-1,9,רשפים,437,מועצה אזורית,צפון,עמק המעיינות,5507,0,1,9,1,1,7,2,10,13,1,2,1,6,12,6.710454722754259,1.341190779438866,202308,4708.286412684420611,1341190.779438865603879
-1,11,שדה אליהו,304,מועצה אזורית,צפון,עמק המעיינות,5507,0,1,11,1,0,10,2,12,16,0,1,0,10,14,9.206240472568998,1.194841698169378,202308,6509.230228449217975,1194841.698169378098100
-1,8,שדה נחום,259,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,10,0,2,8,0,10,16,0,0,0,13,15,10.715905372457915,0.746553811548360,202308,4016.845098172416328,746553.811548359692097
-1,8,שדה תרומות,2057,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,20,1,7,12,1,20,13,0,0,0,9,11,5.763669758327248,1.388004576154236,202308,6314.710022625385136,1388004.576154235983267
-1,148,שטח כללי,5507,מועצה אזורית,צפון,עמק המעיינות,5507,5,14,285,0,67,203,30,304,265,11,14,5,163,222,0.662153204482749,223.513227751593149,202308,270147.547069943102542,223513227.751593142747879
-1,13,שלוחות,439,מועצה אזורית,צפון,עמק המעיינות,5507,0,2,17,1,3,14,2,19,20,1,2,1,12,19,14.660933846149243,0.886710228449363,202308,4065.896588830097699,886710.228449363377877
-1,1,תל תאומים,1283,מועצה אזורית,צפון,עמק המעיינות,5507,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1.520749720805999,0.657570398546579,202308,3079.684151454673156,657570.398546579293907
-1,17,אביחיל,175,מועצה אזורית,מרכז,עמק חפר,5516,0,0,30,2,9,18,2,30,33,0,1,0,18,23,5.036827875540514,3.375140151712190,202308,14994.387477763029892,3375140.151712190359831
-1,6,אומץ,680,מועצה אזורית,מרכז,עמק חפר,5516,0,1,9,0,0,9,1,10,9,1,1,0,4,7,1.826290692878584,3.285347739763625,202308,10190.194762208964676,3285347.739763624966145
-1,12,אחיטוב,850,מועצה אזורית,מרכז,עמק חפר,5516,0,1,12,1,3,10,0,13,15,3,2,0,4,11,3.715909736318959,3.229357237263625,202308,7966.947194516800664,3229357.237263625487685
-1,13,אלישיב,204,מועצה אזורית,מרכז,עמק חפר,5516,0,4,18,0,4,15,3,22,23,1,0,0,8,9,8.758725693391138,1.484234174591071,202308,11215.895643339828894,1484234.174591070739552
-1,13,בארותיים,697,מועצה אזורית,מרכז,עמק חפר,5516,0,0,20,2,4,15,0,20,25,1,0,0,15,17,3.670456535886213,3.541793744973802,202308,9300.765724949398646,3541793.744973802473396
-1,7,בורגתא,698,מועצה אזורית,מרכז,עמק חפר,5516,0,0,9,1,0,7,2,9,10,1,0,0,7,9,2.120887343610454,3.300505338526694,202308,7761.021792656266371,3300505.338526693638414
-1,42,בחן,2043,מועצה אזורית,מרכז,עמק חפר,5516,0,1,75,0,12,58,6,76,81,2,4,1,46,61,11.356498616620849,3.698322997066255,202308,11867.455979704600395,3698322.997066255658865
-1,6,בית הלוי,373,מועצה אזורית,מרכז,עמק חפר,5516,0,1,5,1,2,3,0,6,10,0,0,0,5,8,2.132487966073318,2.813614939665133,202308,8243.595072820116911,2813614.939665133133531
-1,11,בית חירות,877,מועצה אזורית,מרכז,עמק חפר,5516,0,1,17,0,5,13,0,18,19,0,1,0,15,18,4.818123759923749,2.283046378238753,202308,37069.670645830316062,2283046.378238753415644
-1,26,בית ינאי,200,מועצה אזורית,מרכז,עמק חפר,5516,0,0,28,2,1,23,4,28,46,3,3,1,18,27,16.555878060706867,1.570439206224131,202308,12069.440461668409625,1570439.206224130932242
-1,27,בית יצחק- שער חפר,326,מועצה אזורית,מרכז,עמק חפר,5516,0,3,30,3,2,26,2,33,47,7,0,1,25,37,5.175785801405545,5.216599186285459,202308,14687.858256339412037,5216599.186285459436476
-1,10,ביתן אהרון,252,מועצה אזורית,מרכז,עמק חפר,5516,1,3,11,2,4,8,3,15,15,1,0,0,11,13,12.062692338142886,0.829002325490758,202308,6148.797417102331565,829002.325490757939406
-1,2,בת חן,1361,מועצה אזורית,מרכז,עמק חפר,5516,0,0,2,0,0,2,0,2,4,1,0,0,2,4,9.599067174219838,0.208353578915604,202308,2383.563261297746976,208353.578915604302892
-1,32,בת חפר,1319,מועצה אזורית,מרכז,עמק חפר,5516,0,1,37,3,6,31,0,38,55,3,2,2,28,45,32.992520236598061,0.969916810553409,202308,4508.932280167700810,969916.810553409159184
-1,2,גאולי תימן,872,מועצה אזורית,מרכז,עמק חפר,5516,0,0,2,0,0,2,0,2,4,0,0,1,3,4,2.664454056981978,0.750622813239796,202308,6398.707464708008047,750622.813239795854315
-1,6,גבעת חיים איחוד,2018,מועצה אזורית,מרכז,עמק חפר,5516,0,1,5,0,0,6,0,6,11,2,0,0,3,7,1.397671596312089,4.292853926367012,202308,23425.475883568251447,4292853.926367011852562
-1,3,גבעת חיים מאוחד,173,מועצה אזורית,מרכז,עמק חפר,5516,0,0,3,1,1,2,0,3,4,1,1,0,0,3,0.692845576280133,4.329969191846343,202308,20151.222213510136498,4329969.191846343688667
-1,3,גבעת שפירא,1077,מועצה אזורית,מרכז,עמק חפר,5516,0,0,3,0,0,3,0,3,6,1,0,0,5,6,3.081487708398190,0.973555724990852,202308,6239.829395665302400,973555.724990852409974
-1,4,גן יאשיה,734,מועצה אזורית,מרכז,עמק חפר,5516,0,0,4,1,1,2,1,4,6,1,0,0,5,6,1.239451247512333,3.227234639545755,202308,10658.316429177968530,3227234.639545754529536
-1,4,הדר עם,191,מועצה אזורית,מרכז,עמק חפר,5516,0,0,4,0,0,4,0,4,9,1,1,0,7,9,1.835988761038273,2.178662574022487,202308,13338.033469172223704,2178662.574022486805916
-1,5,המעפיל,377,מועצה אזורית,מרכז,עמק חפר,5516,0,0,7,0,1,5,1,7,7,0,0,0,4,7,1.366997559539362,3.657651006842218,202308,10417.049506389568705,3657651.006842217873782
-1,0,העוגן,423,מועצה אזורית,מרכז,עמק חפר,5516,,,,,,,,,,,,,,,0.000000000000000,2.849793060639716,202308,11828.806336342706345,2849793.060639716219157
-1,37,חבצלת השרון,235,מועצה אזורית,מרכז,עמק חפר,5516,0,2,54,2,2,49,5,56,79,3,2,0,52,62,32.080646557297115,1.153343338449141,202308,6991.786065092954232,1153343.338449141243473
-1,2,חוגלה,205,מועצה אזורית,מרכז,עמק חפר,5516,0,0,2,0,1,1,0,2,4,0,0,1,2,4,1.041426606493060,1.920442580908199,202308,10108.509883978485959,1920442.580908199073747
-1,6,חופית,115,מועצה אזורית,מרכז,עמק חפר,5516,0,0,7,2,0,4,2,7,8,1,0,0,2,3,16.213599011195271,0.370059725533923,202308,3744.051951073669443,370059.725533922552131
-1,4,חיבת ציון,219,מועצה אזורית,מרכז,עמק חפר,5516,0,0,5,0,0,5,0,5,8,1,0,0,7,8,1.801716304082889,2.220105346738306,202308,13375.528548320706250,2220105.346738305874169
-1,9,חניאל,807,מועצה אזורית,מרכז,עמק חפר,5516,0,1,10,1,2,7,2,11,20,1,0,5,10,20,3.411220001518201,2.638352259893660,202308,7234.409441106351551,2638352.259893659967929
-1,9,חרב לאת,422,מועצה אזורית,מרכז,עמק חפר,5516,0,0,13,0,3,10,0,13,19,0,0,0,19,19,5.108651098370828,1.761717491897253,202308,13182.657183749231990,1761717.491897252621129
-1,9,יד חנה,758,מועצה אזורית,מרכז,עמק חפר,5516,0,0,11,0,2,8,1,11,22,2,1,0,12,17,4.387911029359076,2.051089901272359,202308,10031.252271832887345,2051089.901272358605638
-1,69,ידידיה,233,מועצה אזורית,מרכז,עמק חפר,5516,1,2,99,2,11,75,15,102,141,3,5,0,102,116,27.335051159798919,2.524231602737105,202308,18718.621560985564429,2524231.602737105451524
-1,12,כפר הרואה,217,מועצה אזורית,מרכז,עמק חפר,5516,0,0,14,1,1,10,3,14,23,0,0,0,12,19,5.017369141584548,2.391691673738451,202308,15572.828976353866892,2391691.673738450743258
-1,73,כפר ויתקין,190,מועצה אזורית,מרכז,עמק חפר,5516,0,4,97,4,14,78,8,101,147,4,6,2,91,118,11.084325057412793,6.585876868630829,202308,25830.548082452562085,6585876.868630829267204
-1,7,כפר חיים,193,מועצה אזורית,מרכז,עמק חפר,5516,0,0,9,0,1,8,0,9,13,1,0,0,12,13,2.678440155372495,2.613461415577717,202308,15554.368681031572123,2613461.415577717125416
-1,3,כפר מונש,387,מועצה אזורית,מרכז,עמק חפר,5516,0,0,3,1,0,2,1,3,4,0,1,0,3,4,1.141820081634122,2.627384163454662,202308,13368.323425216325631,2627384.163454662077129
-1,12,מכמורת,382,מועצה אזורית,מרכז,עמק חפר,5516,0,2,10,1,3,7,2,12,20,1,0,0,9,18,10.125149316554520,1.185167707144834,202308,7446.989017937553399,1185167.707144833635539
-1,350,מעברות,197,מועצה אזורית,מרכז,עמק חפר,5516,0,3,420,7,30,289,26,423,715,25,24,2,460,629,118.043710313355263,2.965003379433776,202308,17688.769934894986363,2965003.379433775786310
-1,75,משמר השרון,194,מועצה אזורית,מרכז,עמק חפר,5516,0,3,100,1,11,85,6,103,162,8,1,1,86,117,23.682532749146255,3.166891007580417,202308,20621.429432927463495,3166891.007580416742712
-1,4,עולש,737,מועצה אזורית,מרכז,עמק חפר,5516,0,0,6,0,1,5,0,6,8,0,0,0,3,4,1.028434857147731,3.889405315465125,202308,12500.278993488169363,3889405.315465124789625
-1,6,עין החורש,167,מועצה אזורית,מרכז,עמק חפר,5516,0,1,7,0,1,7,0,8,8,2,1,0,4,8,1.752058724632993,3.424542748278503,202308,11820.111832770606270,3424542.748278503306210
-1,0,צוקי ים,1102,מועצה אזורית,מרכז,עמק חפר,5516,,,,,,,,,,,,,,,0.000000000000000,0.070415993890614,202308,1495.574676293720358,70415.993890613593976
-1,2,שושנת העמקים,224,מועצה אזורית,מרכז,עמק חפר,5516,0,0,2,0,0,2,0,2,3,1,0,0,2,3,8.297249538501630,0.241043732711596,202308,3090.012804424263777,241043.732711595948786
-1,1107,שטח כללי,5516,מועצה אזורית,מרכז,עמק חפר,5516,9,48,1698,21,189,1405,144,1755,2310,82,81,10,1319,1751,39.380359206990562,28.110459688328390,202308,261841.363759609608678,28110459.688328389078379
-1,1,(סוואד (תמירה,942,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,1,0,0,1,0,1,1,1,0,0,0,1,9.221053459278712,0.108447478850017,202308,1513.098409601921048,108447.478850016530487
-1,12,אחוזת ברק,1330,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,12,1,3,8,2,13,18,3,0,0,9,15,25.184459206480721,0.476484323193727,202308,3393.571095383429110,476484.323193727293983
-1,5,אלון הגליל,1182,מועצה אזורית,צפון,עמק יזרעאל,5509,1,0,4,0,0,5,0,5,9,0,0,1,6,8,17.114865586451373,0.292143690801647,202308,2404.587174555147612,292143.690801647084299
-1,19,אלוני אבא,429,מועצה אזורית,צפון,עמק יזרעאל,5509,3,2,32,0,5,28,4,37,35,0,3,0,18,25,3.117803914080078,6.094033019265754,202308,13313.094544547746409,6094033.019265754148364
-1,167,אלונים,285,מועצה אזורית,צפון,עמק יזרעאל,5509,3,17,300,1,59,230,30,320,313,7,11,1,175,228,21.256450799011834,7.856438573826420,202308,12714.655444020452705,7856438.573826420120895
-1,1,בית זיד,353,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.487284967838479,2.052187253868810,202308,7346.697089094107469,2052187.253868810599670
-1,21,בית לחם הגלילית,430,מועצה אזורית,צפון,עמק יזרעאל,5509,1,0,34,1,7,27,1,35,36,2,3,0,19,27,3.434367561020640,6.114662926107750,202308,14607.359361230146533,6114662.926107749342918
-1,70,בית שערים,248,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,96,3,5,86,5,97,135,4,2,0,93,112,17.034912960800334,4.109207963731871,202308,9723.310433300915975,4109207.963731870520860
-1,48,בלפוריה,94,מועצה אזורית,צפון,עמק יזרעאל,5509,0,2,82,0,17,56,8,84,91,1,1,0,64,75,6.762512339515525,7.097953776663834,202308,11528.216861773704295,7097953.776663834229112
-1,4,גבעת אלה,1288,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,4,0,1,2,1,4,7,1,0,0,3,5,3.884175546102202,1.029819572396523,202308,5901.701006990382666,1029819.572396522969939
-1,12,גבת,133,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,13,0,0,13,1,14,25,1,2,0,14,19,4.057263774488071,2.957658330093195,202308,9027.566983898572289,2957658.330093194730580
-1,9,גזית,457,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,13,0,0,13,0,13,15,0,0,0,11,15,0.878958557208356,10.239390613119161,202308,17145.160918429632147,10239390.613119160756469
-1,71,גיניגר,92,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,127,0,18,92,14,128,159,1,12,0,97,127,12.206077234962292,5.816774597872626,202308,16602.969706979263719,5816774.597872626036406
-1,31,דברת,407,מועצה אזורית,צפון,עמק יזרעאל,5509,0,2,41,0,1,40,2,43,64,3,4,1,39,54,1.818300696654077,17.048885290009654,202308,24111.433912513872201,17048885.290009655058384
-1,9,הושעיה,1186,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,24,0,4,17,3,24,20,0,0,0,15,20,11.999369697659651,0.750039395965553,202308,4183.323425698687970,750039.395965552539565
-1,8,היוגב,684,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,14,0,4,10,0,14,15,1,1,0,9,15,0.501864233977765,15.940566110065596,202308,26038.233624967502692,15940566.110065596178174
-1,298,הסוללים,677,מועצה אזורית,צפון,עמק יזרעאל,5509,2,13,523,3,98,406,29,538,588,6,27,1,358,464,27.239685256100202,10.939920825012626,202308,23438.997604183216026,10939920.825012626126409
-1,7,הרדוף,1249,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,12,0,5,7,0,12,11,0,0,0,8,11,12.070831819274206,0.579910324723661,202308,3618.989011807907900,579910.324723660713062
-1,12,חנתון,1257,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,23,0,6,18,0,24,21,0,2,0,10,18,15.191226648903916,0.789929626970961,202308,4507.265364540824521,789929.626970961457118
-1,15,יפעת,134,מועצה אזורית,צפון,עמק יזרעאל,5509,1,1,28,1,5,23,2,30,30,3,2,0,17,26,8.452269913844535,1.774671201097175,202308,6019.155848493405756,1774671.201097175478935
-1,14,כפר ברוך,132,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,18,2,2,12,4,18,24,0,4,0,10,24,1.750847340722569,7.996128317059469,202308,15611.734360840349837,7996128.317059469409287
-1,15,כפר גדעון,106,מועצה אזורית,צפון,עמק יזרעאל,5509,1,1,19,1,4,16,1,21,28,1,1,0,16,22,5.687205796420069,2.637499070183475,202308,11500.728786890525953,2637499.070183474570513
-1,12,כפר החורש,192,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,20,1,7,13,0,20,22,1,0,0,13,18,2.817589620972469,4.258959470420782,202308,11141.004633194048438,4258959.470420782454312
-1,9,כפר יהושע,140,מועצה אזורית,צפון,עמק יזרעאל,5509,1,0,9,0,1,8,1,10,14,0,0,0,9,10,0.952411748225583,9.449694438112187,202308,17752.841382345555758,9449694.438112188130617
-1,52,מזרע,104,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,94,2,13,79,3,95,106,2,2,0,70,96,4.180792284510649,12.437833898769373,202308,22037.064026936161099,12437833.898769373074174
-1,0,מנשית זבדה,994,מועצה אזורית,צפון,עמק יזרעאל,5509,,,,,,,,,,,,,,,0.000000000000000,0.489547110894684,202308,5398.487115666761383,489547.110894683806691
-1,15,מרחביה מושב,97,מועצה אזורית,צפון,עמק יזרעאל,5509,0,2,23,1,6,16,3,25,28,0,2,0,16,19,1.189372443341223,12.611692900721257,202308,17742.188753082518815,12611692.900721257552505
-1,13,מרחביה קיבוץ,66,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,26,0,6,16,4,26,25,1,1,0,7,15,4.600658832782917,2.825682249543456,202308,13245.098882028974913,2825682.249543455895036
-1,144,נהלל,80,מועצה אזורית,צפון,עמק יזרעאל,5509,1,7,271,1,42,216,18,279,300,6,11,0,188,232,17.280318866727740,8.333179561707261,202308,14457.450023290857644,8333179.561707261018455
-1,1,עדי,1199,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1.603501493866006,0.623635215698504,202308,7671.604100353328249,623635.215698503889143
-1,105,עין דור,436,מועצה אזורית,צפון,עמק יזרעאל,5509,5,18,185,3,32,163,10,208,209,4,19,0,130,182,3.985139277679517,26.347887158699212,202308,44233.065695715951733,26347887.158699210733175
-1,186,ציפורי,613,מועצה אזורית,צפון,עמק יזרעאל,5509,1,10,311,2,49,250,15,322,341,3,10,1,226,281,12.048738899806541,15.437300247496150,202308,30751.072623686621228,15437300.247496150434017
-1,26,רמת דוד,135,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,56,0,9,45,2,56,54,0,5,0,37,50,4.742310870823717,5.482559180158496,202308,13506.343442099756430,5482559.180158495903015
-1,109,שדה יעקב,142,מועצה אזורית,צפון,עמק יזרעאל,5509,4,11,190,2,33,148,19,205,201,3,7,0,115,152,15.134916047675306,7.201889964678212,202308,15654.829009174660314,7201889.964678211137652
-1,381,שטח כללי,5509,מועצה אזורית,צפון,עמק יזרעאל,5509,8,32,659,10,134,520,35,699,748,14,26,4,453,578,3.922146033932594,97.140697134620723,202308,270726.295804064313415,97140697.134620726108551
-1,11,שמשית,1337,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,18,1,3,13,2,18,15,0,0,0,8,8,16.442247297217637,0.669008305322194,202308,3697.104218495063833,669008.305322194239125
-1,41,שריד,126,מועצה אזורית,צפון,עמק יזרעאל,5509,2,4,64,1,12,51,4,70,83,1,1,1,33,43,8.124522615656248,5.046450350324771,202308,12318.121105645133866,5046450.350324771367013
-1,198,תל עדשים,103,מועצה אזורית,צפון,עמק יזרעאל,5509,2,16,337,4,46,290,15,355,406,5,15,0,263,336,19.635313225905225,10.083872751200882,202308,18602.095439613520284,10083872.751200882717967
-1,1,תמרת,1244,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.850283488365874,1.176078347613054,202308,4655.821792060113694,1176078.347613053629175
-1,2410,עפולה,7700,עירייה,צפון,עפולה,7700,9,47,3400,301,502,2562,297,3456,4424,83,108,45,2564,3447,82.618606189360307,29.170184673369157,202308,44662.659456225417671,29170184.673369158059359
-1,1113,עראבה,531,עירייה,צפון,עראבה,0531,2,23,2383,80,636,1698,56,2408,1964,13,29,4,1188,1533,132.519295564299512,8.398776912151353,202308,21066.726683461245557,8398776.912151353433728
-1,321,ערד,2560,עירייה,דרום,ערד,2560,8,30,448,53,95,317,53,486,531,21,17,12,253,413,2.544973530901423,126.130977828403033,202308,80488.126284308207687,126130977.828403025865555
-1,240,ערערה,637,מועצה מקומית,חיפה,ערערה,0637,2,16,325,33,89,237,14,343,425,8,8,20,249,325,26.151928640536362,9.177143425972492,202308,21323.020999785152526,9177143.425972491502762
-1,114,ערערה בנגב,1192,מועצה מקומית,דרום,ערערה בנגב,1192,1,10,170,40,65,109,5,181,171,0,3,0,84,123,8.127600850674865,14.026279352846684,202308,16503.640216806703393,14026279.352846683934331
-1,215,פוריידיס,537,מועצה מקומית,חיפה,פוריידיס,0537,1,11,333,39,94,236,10,345,384,15,12,11,226,304,52.992342052245476,4.057189995264413,202308,11786.657475961766977,4057189.995264413300902
